Carrier Code,Dep City Code,Dep City Name,Arr City Code,Arr City Name,General Aircraft Code,General Aircraft Name,Specific Aircraft Code,Specific Aircraft Name,Seats,Stopping City,GCD (km),Frequency,Seats (Total),Time series
"NZ","AKL","Auckland","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","275","0","8404","26","7150","2019-02-01"
"NZ","AKL","Auckland","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","275","0","8404","22","6050","2019-05-01"
"NZ","AKL","Auckland","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","275","0","8404","21","5775","2019-08-01"
"MI","SIN","Singapore","KUL","Kuala Lumpur","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","296","146","23652","2019-09-01"
"MI","SIN","Singapore","KUL","Kuala Lumpur","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","296","161","26082","2019-12-01"
"MI","SIN","Singapore","LOP","Praya","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1762","4","512","2019-09-01"
"MI","SIN","Singapore","LOP","Praya","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1762","3","384","2019-12-01"
"MI","SIN","Singapore","LOP","Praya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1762","16","2400","2019-04-01"
"MI","SIN","Singapore","LOP","Praya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1762","12","1800","2019-07-01"
"MI","SIN","Singapore","LOP","Praya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1762","9","1350","2019-10-01"
"MI","SIN","Singapore","MAA","Chennai","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2923","9","1350","2019-09-01"
"MI","SIN","Singapore","MAA","Chennai","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2923","17","2550","2019-12-01"
"MI","SIN","Singapore","MAA","Chennai","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2923","1","162","2019-03-01"
"MI","SIN","Singapore","MDC","Manado","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2325","18","2916","2019-05-01"
"MI","SIN","Singapore","MDC","Manado","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2325","18","2916","2019-08-01"
"MI","SIN","Singapore","MDC","Manado","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2325","18","2916","2019-11-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","621","3","384","2019-07-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","621","7","896","2019-10-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","621","44","6600","2019-02-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","621","17","2550","2019-05-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","621","24","3600","2019-08-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","1","162","2019-01-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","38","6156","2019-04-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","40","6480","2019-07-01"
"MI","SIN","Singapore","NGO","Nagoya","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5037","1","162","2019-04-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","600","42","5376","2019-05-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","600","91","11648","2019-08-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","600","46","5888","2019-11-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","600","21","3150","2019-03-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","600","62","9300","2019-06-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","600","51","7650","2019-09-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","57","9234","2019-04-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","51","8262","2019-07-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","55","8910","2019-10-01"
"MI","SIN","Singapore","REP","Siem Reap","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","25","3750","2019-11-01"
"MI","SIN","Singapore","REP","Siem Reap","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1339","36","5832","2019-01-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1930","3","384","2019-03-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1930","9","1350","2019-01-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1930","21","3150","2019-04-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1930","19","2850","2019-07-01"
"MI","SIN","Singapore","SRG","Semarang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","5","810","2019-05-01"
"MI","SIN","Singapore","SRG","Semarang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","4","648","2019-08-01"
"MI","SIN","Singapore","SRG","Semarang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","13","2106","2019-11-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","14","2100","2019-01-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","14","2100","2019-04-01"
"MI","SIN","Singapore","SUB","Surabaya","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","27","4374","2019-12-01"
"MI","SIN","Singapore","SZX","Shenzhen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","2","300","2019-05-01"
"MI","SIN","Singapore","SZX","Shenzhen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","5","750","2019-08-01"
"MI","SIN","Singapore","TRV","Thiruvananthapuram","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3096","20","3000","2019-02-01"
"MI","SIN","Singapore","UPG","Makassar","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","1","162","2019-03-01"
"MI","SIN","Singapore","UPG","Makassar","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","5","810","2019-06-01"
"MI","SIN","Singapore","UPG","Makassar","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","5","810","2019-09-01"
"MI","SIN","Singapore","MDC","Manado","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2325","17","2754","2019-10-01"
"MI","SIN","Singapore","MDL","Mandalay","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2422","9","1458","2019-01-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","621","8","1024","2019-08-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","621","13","1950","2019-06-01"
"MI","SIN","Singapore","MES","Medan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","621","21","3150","2019-09-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","13","2106","2019-02-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","39","6318","2019-05-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","40","6480","2019-08-01"
"MI","SIN","Singapore","MLE","Male","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3396","38","6156","2019-11-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","600","74","9472","2019-04-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","600","88","11264","2019-07-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","600","1","150","2019-02-01"
"MI","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","600","79","11850","2019-05-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","58","9396","2019-08-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","73","11826","2019-11-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","7M8","Boeing 737MAX 8 Passenger","156","0","1135","17","2652","2019-01-01"
"MI","SIN","Singapore","REP","Siem Reap","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","26","3900","2019-07-01"
"MI","SIN","Singapore","REP","Siem Reap","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","20","3000","2019-10-01"
"MI","SIN","Singapore","REP","Siem Reap","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1339","32","5184","2019-02-01"
"MI","SIN","Singapore","REP","Siem Reap","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1339","19","3078","2019-05-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1930","10","1500","2019-03-01"
"MI","SIN","Singapore","SRG","Semarang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","4","648","2019-09-01"
"MI","SIN","Singapore","SRG","Semarang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","13","2106","2019-12-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","12","1800","2019-02-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","13","1950","2019-05-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","13","1950","2019-08-01"
"MI","SIN","Singapore","SUB","Surabaya","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","30","4860","2019-08-01"
"MI","SIN","Singapore","SUB","Surabaya","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","25","4050","2019-11-01"
"MI","SIN","Singapore","SZX","Shenzhen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","1","150","2019-06-01"
"MI","SIN","Singapore","SZX","Shenzhen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","4","600","2019-09-01"
"MI","SIN","Singapore","SZX","Shenzhen","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2591","53","8586","2019-12-01"
"MI","SIN","Singapore","TRV","Thiruvananthapuram","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3096","14","2100","2019-03-01"
"MI","SIN","Singapore","UPG","Makassar","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","4","648","2019-05-01"
"MI","SIN","Singapore","UPG","Makassar","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","4","648","2019-08-01"
"MI","SIN","Singapore","USM","Ko Samui","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1009","62","7936","2019-01-01"
"MI","SIN","Singapore","USM","Ko Samui","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1009","60","7680","2019-04-01"
"MI","SRG","Semarang","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","4","648","2019-09-01"
"MI","SRG","Semarang","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1164","13","2106","2019-12-01"
"MI","SUB","Surabaya","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","12","1800","2019-02-01"
"MI","SUB","Surabaya","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","13","1950","2019-05-01"
"MI","SUB","Surabaya","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","13","1950","2019-08-01"
"MI","SUB","Surabaya","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","30","4860","2019-08-01"
"MI","SUB","Surabaya","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","25","4050","2019-11-01"
"MI","SZX","Shenzhen","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","1","150","2019-06-01"
"MI","SZX","Shenzhen","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2591","4","600","2019-09-01"
"MI","SZX","Shenzhen","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2591","53","8586","2019-12-01"
"MI","TRV","Thiruvananthapuram","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3096","14","2100","2019-03-01"
"MI","UPG","Makassar","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","4","648","2019-05-01"
"MI","UPG","Makassar","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1868","4","648","2019-08-01"
"MI","SIN","Singapore","PEN","Penang","737","Boeing 737 Passenger","7M8","Boeing 737MAX 8 Passenger","156","0","600","11","1716","2019-01-01"
"MI","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1135","28","4200","2019-02-01"
"MI","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1135","35","5250","2019-05-01"
"MI","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1135","18","2700","2019-08-01"
"MI","SIN","Singapore","PNH","Phnom Penh","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","45","7290","2019-01-01"
"MI","SIN","Singapore","REP","Siem Reap","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1339","17","2754","2019-12-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1930","10","1280","2019-12-01"
"MI","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1930","12","1800","2019-10-01"
"MI","SIN","Singapore","RGN","Yangon","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","32","5184","2019-03-01"
"MI","SIN","Singapore","RGN","Yangon","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","12","1944","2019-06-01"
"MI","SIN","Singapore","RGN","Yangon","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","24","3888","2019-09-01"
"MI","SIN","Singapore","RGN","Yangon","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","29","4698","2019-12-01"
"MI","SIN","Singapore","SRG","Semarang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1164","17","2550","2019-01-01"
"MI","SIN","Singapore","SRG","Semarang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1164","13","1950","2019-04-01"
"MI","SIN","Singapore","SRG","Semarang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1164","9","1350","2019-07-01"
"MI","SIN","Singapore","SRG","Semarang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1164","7","1050","2019-10-01"
"MI","SIN","Singapore","SUB","Surabaya","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1374","18","2700","2019-12-01"
"MI","SIN","Singapore","SUB","Surabaya","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1374","30","4860","2019-01-01"
"MI","SIN","Singapore","SZX","Shenzhen","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2591","28","4536","2019-02-01"
"MI","SIN","Singapore","SZX","Shenzhen","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2591","29","4698","2019-05-01"
"MI","SIN","Singapore","UPG","Makassar","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1868","8","1200","2019-06-01"
"MI","SIN","Singapore","UPG","Makassar","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1868","9","1350","2019-09-01"
"MI","SIN","Singapore","UPG","Makassar","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1868","14","2100","2019-12-01"
"MI","SIN","Singapore","USM","Ko Samui","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1009","60","7680","2019-11-01"
"MI","SIN","Singapore","VTZ","Vishakhapatnam","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","2906","6","768","2019-04-01"
"MI","SIN","Singapore","VTZ","Vishakhapatnam","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2906","12","1800","2019-02-01"
"MI","SIN","Singapore","VTZ","Vishakhapatnam","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2906","14","2100","2019-05-01"
"MI","SIN","Singapore","VTZ","Vishakhapatnam","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2906","13","1950","2019-08-01"
"MI","SIN","Singapore","WUH","Wuhan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3442","2","300","2019-03-01"
"MI","SIN","Singapore","XMN","Xiamen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2990","2","300","2019-04-01"
"MI","SIN","Singapore","XMN","Xiamen","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2990","2","300","2019-07-01"
"MI","SIN","Singapore","XMN","Xiamen","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2990","31","5022","2019-03-01"
"MI","SIN","Singapore","XMN","Xiamen","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2990","30","4860","2019-06-01"
